4326.6,4330.2,4328.2,4329.6,4324.8,4333.4,4329.0,4329.4,4329.8,4329.0,4325.8,4327.0,4329.4,4329.8,4332.2,4337.4,4333.4,4330.4,4330.6,4327.6,4327.0,4328.8,4332.8,4329.6,4332.4,4326.4,4332.6,4326.2,4332.8,4335.8,4330.4,4332.2,4328.4,4332.0,4325.6,4325.8,4329.8,4336.6,4333.2,4326.8,4332.6,4326.4,4332.2,4330.6,4331.4,4329.8,4327.6,4333.2,4327.0,4329.6,4332.6,4331.4,4330.2,4328.2,4332.0,4332.0,4326.8,4325.8,4333.0,4334.4,4332.8,4331.4,4333.8,4334.6,4330.0,4328.6,4329.2,4332.2,4328.6,4335.4,4322.0,4333.8,4330.6,4331.0,4331.2,4329.4,4335.0,4333.2,4327.8,4329.2,4328.6,4323.4,4329.0,4327.4,4334.4,4321.4,4328.4,4330.4,4334.8,4330.0,4330.6,4333.0,4331.0,4325.6,4331.8,4327.8,4337.8,4335.6,4331.8,4329.6,4324.8,4330.8,4326.4,4332.4,4325.6,4327.6,4327.0,4328.2,4331.4,4328.2,4327.4,4331.6,4328.6,4333.4,4325.0,4333.6,4328.2,4331.8,4327.4,4334.0,4335.4,4330.6,4330.8,4324.8,4336.8,4331.6,4327.8,4327.8,4330.4,4330.0,4323.2,4328.0,4326.8,4329.2,4331.8,4331.6,4333.2,4327.8,4327.8,4337.8,4331.0,4328.2,4323.4,4327.6,4336.6,4329.4,4323.2,4331.4,4328.4,4331.8,4334.4,4330.2,4331.4,4329.0,4333.2,4332.8,4327.2,4326.6,4332.0,4332.6,4328.0,4331.6,4331.0,4333.6,4329.2,4331.8,4327.2,4329.0,4325.6,4332.6,4331.0,4332.2,4329.0,4326.6,4333.8,4332.4,4331.8,4333.2,4329.2,4332.6,4331.8,4333.4,4334.6,4326.0,4328.4,4320.4,4324.4,4335.6,4332.6,4328.0,4326.8,4331.4,4329.6,4331.2,4325.0,4326.8,4327.0,4327.6,4327.4,4329.8,4333.0,4325.0,4326.2,4329.6,4329.4,4328.6,4329.6,4329.2,4330.6,4334.4,4334.4,4331.0,4324.6,4329.4,4330.6,4334.8,4330.4,4331.0,4331.4,4330.4,4331.6,4328.6,4332.0,4328.8,4332.6,4332.0,4333.8,4332.0,4326.6,4331.6,4331.6,4326.8,4332.0,4331.2,4327.0,4328.8,4329.4,4331.0,4330.0,4328.2,4330.8,4332.2,4331.6,4331.4,4328.2,4334.2,4333.4,4327.2,4329.2,4327.2,4328.6,4332.2,4323.6,4326.6,4332.4,4332.0
4330.8,4331.2,4339.2,4334.6,4327.4,4326.0,4330.4,4324.0,4329.8,4333.0,4325.4,4333.6,4330.4,4330.0,4329.6,4333.8,4326.2,4325.6,4332.2,4333.2,4323.4,4328.8,4323.8,4329.0,4332.6,4327.2,4327.8,4324.4,4332.8,4333.0,4328.0,4332.6,4331.0,4332.8,4329.8,4326.2,4335.0,4332.6,4332.8,4331.6,4332.4,4330.8,4329.4,4328.4,4329.0,4328.2,4332.2,4324.6,4334.8,4330.2,4328.8,4335.6,4328.0,4331.6,4325.2,4335.8,4334.6,4327.2,4326.8,4330.2,4329.6,4328.6,4333.0,4327.8,4331.2,4337.4,4325.8,4328.0,4327.6,4325.4,4322.0,4330.4,4330.8,4333.2,4329.2,4335.6,4332.6,4333.2,4332.6,4324.4,4330.8,4339.4,4333.0,4325.8,4332.0,4327.6,4334.6,4329.2,4330.2,4325.8,4329.2,4333.4,4329.0,4325.6,4324.8,4330.8,4329.4,4328.6,4333.0,4326.4,4333.4,4327.4,4331.4,4327.6,4326.6,4325.8,4329.8,4332.4,4332.0,4324.0,4333.8,4329.0,4330.2,4324.2,4332.2,4323.8,4327.6,4330.6,4327.2,4331.8,4337.8,4325.6,4324.2,4327.4,4323.4,4330.4,4333.8,4331.6,4336.6,4329.8,4331.6,4331.0,4331.6,4334.2,4331.4,4326.4,4328.6,4332.6,4330.6,4332.0,4334.2,4327.2,4325.2,4330.4,4327.8,4331.2,4328.0,4326.6,4332.6,4333.0,4324.4,4335.2,4327.6,4325.4,4333.2,4329.0,4327.0,4328.2,4327.4,4330.2,4327.4,4326.0,4329.0,4332.2,4330.4,4332.2,4330.0,4329.8,4330.4,4332.4,4326.8,4328.6,4327.6,4326.0,4330.6,4331.0,4329.6,4327.4,4328.0,4327.8,4332.2,4332.4,4335.2,4336.2,4326.2,4324.6,4330.0,4332.2,4331.2,4327.6,4323.8,4317.8,4326.0,4325.0,4326.6,4325.6,4328.0,4330.6,4337.8,4325.2,4331.0,4334.0,4330.8,4332.0,4328.2,4323.8,4329.4,4334.2,4328.8,4336.6,4331.0,4330.2,4325.4,4329.8,4331.8,4328.8,4326.4,4328.0,4327.0,4327.6,4326.6,4332.8,4332.4,4331.0,4331.8,4328.2,4327.8,4331.0,4328.4,4333.8,4334.6,4332.4,4329.8,4338.0,4327.8,4328.4,4333.4,4329.6,4337.2,4332.0,4329.0,4332.2,4335.4,4326.0,4326.2,4339.6,4326.2,4326.8,4326.2,4333.6,4330.2,4330.6,4333.4,4329.0,4328.2,4333.2
4332.6,4326.6,4328.8,4327.4,4328.6,4328.0,4335.2,4325.8,4329.6,4330.6,4326.8,4325.6,4328.6,4336.4,4335.6,4329.6,4333.2,4327.6,4328.6,4331.0,4334.0,4328.0,4335.6,4333.6,4330.0,4330.0,4327.4,4325.0,4333.4,4321.6,4333.2,4322.4,4328.2,4334.8,4326.4,4324.8,4335.4,4328.6,4336.8,4330.8,4328.8,4330.0,4323.8,4322.6,4327.8,4329.4,4330.2,4327.6,4332.0,4333.8,4329.6,4331.2,4334.4,4333.8,4326.8,4333.2,4329.6,4332.0,4328.2,4331.2,4325.0,4323.8,4330.6,4329.2,4325.8,4332.2,4330.4,4325.0,4331.6,4333.0,4325.6,4328.4,4326.6,4333.8,4332.0,4332.4,4332.4,4328.2,4329.4,4325.8,4331.4,4329.6,4336.4,4328.8,4327.8,4325.6,4330.0,4329.6,4328.8,4329.2,4328.0,4331.0,4331.2,4334.6,4333.4,4328.6,4330.0,4329.2,4330.8,4330.2,4332.2,4330.2,4335.4,4329.2,4327.4,4327.4,4328.4,4322.6,4333.0,4327.6,4332.2,4330.4,4322.8,4328.6,4330.6,4331.2,4321.4,4331.6,4332.0,4334.8,4331.2,4329.0,4329.8,4324.4,4330.2,4327.2,4327.8,4327.4,4333.2,4331.4,4330.0,4328.4,4326.0,4333.2,4330.2,4329.2,4336.0,4331.4,4335.2,4334.6,4326.8,4330.8,4329.6,4329.4,4327.6,4333.6,4332.2,4333.6,4327.6,4332.8,4333.8,4330.8,4326.6,4331.0,4324.4,4328.8,4331.2,4329.2,4328.2,4334.6,4325.2,4330.4,4333.6,4330.2,4332.0,4330.0,4326.0,4331.2,4333.2,4332.6,4326.0,4336.6,4335.0,4326.0,4329.0,4334.0,4330.8,4325.4,4328.6,4327.6,4326.8,4326.2,4329.4,4334.6,4329.8,4325.4,4329.8,4330.6,4330.6,4332.2,4327.6,4331.6,4330.2,4332.8,4328.6,4322.2,4333.6,4331.2,4328.8,4336.6,4330.4,4327.4,4330.4,4333.6,4333.2,4329.0,4330.4,4332.8,4332.2,4329.4,4325.6,4331.6,4324.4,4330.0,4335.0,4327.4,4331.2,4328.6,4331.0,4324.6,4328.6,4327.2,4332.4,4330.8,4331.2,4331.0,4329.4,4331.4,4330.8,4328.2,4327.6,4333.0,4330.6,4333.2,4327.8,4329.6,4327.0,4326.8,4330.4,4324.2,4331.8,4331.8,4330.8,4330.4,4325.8,4331.0,4335.0,4331.4,4325.6,4330.0,4334.4,4329.6,4330.8,4331.2,4329.2,4327.8
4333.0,4331.4,4325.8,4330.6,4329.0,4336.8,4330.8,4336.4,4327.0,4334.6,4323.6,4329.4,4329.2,4335.2,4322.8,4332.8,4331.0,4330.4,4330.2,4329.2,4328.6,4333.8,4329.6,4331.4,4335.2,4327.8,4331.8,4334.4,4331.4,4335.0,4329.2,4331.4,4325.0,4332.8,4338.2,4329.0,4331.2,4329.2,4322.0,4333.2,4332.0,4334.6,4322.8,4330.4,4335.4,4324.8,4327.0,4327.0,4329.4,4330.8,4332.6,4332.8,4331.0,4329.8,4333.6,4325.6,4332.6,4327.6,4324.6,4331.8,4332.0,4332.6,4331.2,4333.8,4332.6,4321.8,4332.0,4327.0,4322.2,4332.8,4326.8,4327.8,4333.8,4331.4,4334.4,4335.0,4329.2,4335.2,4329.8,4327.4,4327.2,4331.4,4328.6,4331.2,4328.6,4333.2,4326.4,4330.6,4338.8,4335.4,4329.0,4334.6,4332.2,4331.8,4332.2,4331.6,4329.0,4329.8,4328.2,4327.6,4330.4,4330.4,4336.2,4331.0,4326.8,4330.2,4331.0,4330.4,4328.8,4329.0,4333.0,4330.2,4328.0,4331.2,4329.2,4328.0,4331.8,4331.6,4325.4,4323.4,4325.0,4329.0,4333.0,4327.0,4330.0,4334.6,4330.6,4333.2,4332.8,4331.0,4328.8,4328.8,4328.4,4330.2,4329.4,4329.6,4330.6,4328.0,4327.4,4332.6,4330.2,4320.8,4334.8,4330.8,4328.2,4332.8,4329.4,4331.4,4328.0,4331.0,4328.2,4330.6,4329.4,4334.6,4327.0,4329.0,4334.2,4326.8,4328.8,4326.4,4336.4,4332.4,4327.4,4333.0,4333.8,4328.6,4324.8,4328.6,4329.2,4326.0,4332.8,4334.6,4322.0,4329.0,4331.8,4328.4,4329.0,4334.0,4326.2,4328.8,4327.6,4331.0,4330.0,4327.2,4333.4,4337.4,4329.4,4330.2,4327.0,4337.0,4324.8,4331.8,4335.8,4331.4,4327.4,4330.0,4331.8,4326.2,4322.8,4327.6,4326.6,4331.4,4334.2,4325.2,4331.6,4330.0,4327.4,4330.2,4332.0,4327.4,4327.6,4331.2,4330.2,4335.0,4324.2,4332.6,4333.8,4329.0,4327.0,4326.6,4330.8,4339.0,4333.4,4330.2,4330.0,4334.4,4329.2,4330.8,4329.8,4331.2,4331.8,4329.2,4327.8,4330.0,4327.4,4327.2,4331.6,4327.8,4330.0,4331.8,4331.6,4334.4,4331.4,4326.8,4331.0,4334.2,4332.2,4328.2,4330.2,4326.2,4334.2,4327.0,4332.2,4333.8,4330.8,4332.6
4339.0,4330.2,4330.6,4331.4,4335.0,4325.2,4332.2,4331.6,4326.0,4329.8,4333.6,4337.6,4335.0,4328.4,4329.2,4334.0,4326.8,4325.6,4331.8,4328.2,4332.2,4329.0,4330.0,4328.6,4333.4,4329.2,4333.0,4329.4,4327.0,4330.8,4333.8,4332.0,4330.0,4324.4,4333.6,4327.4,4336.6,4332.6,4334.0,4331.4,4330.8,4331.0,4327.0,4326.0,4334.8,4333.8,4330.6,4329.6,4327.2,4325.0,4329.6,4331.0,4328.8,4334.8,4333.8,4326.8,4333.2,4326.2,4331.2,4329.4,4328.2,4329.6,4332.4,4324.2,4326.2,4331.8,4328.8,4332.2,4329.6,4329.0,4328.0,4328.6,4332.0,4333.8,4331.2,4329.4,4331.2,4332.4,4324.8,4329.2,4331.4,4326.2,4330.8,4330.0,4331.6,4330.8,4330.8,4334.0,4333.0,4335.6,4330.6,4330.4,4330.6,4331.0,4328.4,4331.0,4335.2,4332.4,4332.0,4329.0,4328.2,4329.2,4320.0,4335.6,4330.6,4337.2,4332.2,4332.0,4333.4,4333.4,4329.0,4328.8,4330.2,4332.4,4332.6,4328.0,4337.8,4331.2,4336.6,4335.0,4329.4,4328.2,4330.4,4330.2,4330.8,4332.6,4324.4,4331.8,4334.8,4327.8,4334.0,4326.2,4330.0,4336.8,4328.8,4327.4,4334.0,4336.2,4329.6,4325.2,4335.4,4328.8,4331.2,4324.6,4328.4,4330.6,4327.8,4325.6,4330.6,4332.8,4328.2,4332.8,4333.4,4335.2,4326.2,4323.6,4332.2,4331.2,4329.0,4329.6,4331.2,4331.8,4328.8,4325.2,4333.2,4327.6,4330.2,4330.8,4324.0,4336.0,4330.8,4333.0,4330.2,4332.6,4333.0,4329.0,4326.6,4330.4,4329.4,4324.6,4327.2,4330.0,4324.6,4332.4,4333.8,4331.2,4330.4,4328.8,4328.2,4328.6,4332.6,4333.2,4325.4,4326.6,4329.2,4332.6,4326.6,4330.6,4332.4,4326.4,4331.8,4332.6,4324.2,4336.6,4329.0,4331.0,4332.0,4330.2,4324.6,4327.8,4336.2,4329.0,4330.2,4333.2,4329.6,4328.4,4332.4,4327.6,4333.8,4326.8,4333.4,4336.4,4329.2,4331.2,4333.4,4327.6,4329.6,4327.8,4332.0,4329.6,4325.6,4327.4,4334.6,4332.4,4337.8,4336.2,4328.2,4334.2,4324.0,4321.8,4326.8,4328.0,4330.4,4335.6,4330.4,4333.8,4331.6,4331.4,4328.0,4329.0,4329.6,4331.8,4326.6,4330.4,4330.2,4334.4
4333.2,4333.8,4330.0,4326.6,4324.4,4329.4,4332.0,4325.8,4331.6,4331.2,4332.6,4333.0,4325.4,4329.6,4325.2,4331.0,4334.6,4332.8,4333.8,4332.4,4327.8,4328.4,4333.0,4324.2,4334.2,4332.8,4332.6,4330.6,4331.0,4324.6,4330.2,4328.4,4329.4,4325.2,4332.0,4335.6,4326.0,4333.4,4334.4,4331.4,4330.4,4324.8,4332.4,4332.8,4329.2,4333.6,4329.6,4330.0,4334.8,4328.6,4328.4,4327.0,4328.6,4335.6,4335.4,4327.8,4330.6,4326.6,4333.6,4330.2,4332.6,4327.0,4323.2,4327.0,4331.0,4329.8,4329.4,4327.8,4335.4,4328.2,4329.2,4328.0,4330.4,4336.0,4329.2,4329.6,4329.8,4335.0,4334.8,4332.6,4328.2,4330.2,4329.4,4329.4,4333.6,4330.2,4333.8,4330.8,4336.0,4325.0,4338.0,4324.2,4331.4,4333.4,4327.8,4333.0,4335.8,4333.2,4329.4,4332.4,4327.0,4329.6,4334.4,4329.4,4330.6,4328.6,4328.8,4329.4,4327.8,4330.6,4330.4,4327.6,4335.0,4332.4,4328.2,4330.8,4329.6,4332.8,4337.4,4332.8,4325.8,4327.8,4331.8,4329.0,4328.6,4331.0,4329.4,4329.8,4330.4,4333.4,4330.8,4330.4,4329.6,4331.2,4328.4,4334.4,4328.6,4331.8,4335.6,4322.6,4334.0,4335.0,4331.4,4323.0,4333.2,4331.2,4338.8,4328.8,4333.4,4327.4,4326.4,4329.8,4335.8,4328.2,4332.8,4328.2,4332.6,4333.0,4331.8,4329.2,4333.0,4328.6,4329.8,4327.2,4326.8,4323.6,4336.2,4331.2,4330.8,4337.6,4328.4,4330.2,4328.0,4332.6,4329.2,4331.4,4322.8,4329.4,4331.6,4329.4,4333.8,4335.2,4327.0,4329.8,4330.4,4331.8,4329.4,4333.0,4330.6,4334.4,4328.2,4330.2,4328.6,4331.8,4332.2,4330.6,4333.4,4325.0,4327.2,4328.0,4327.8,4330.0,4331.2,4329.2,4335.6,4332.2,4329.0,4330.8,4330.8,4334.8,4330.8,4336.6,4328.8,4328.2,4332.2,4326.4,4332.6,4331.0,4329.0,4329.4,4331.6,4330.6,4333.0,4327.2,4323.2,4332.4,4331.8,4331.2,4331.0,4331.4,4326.6,4328.0,4333.0,4331.4,4330.6,4331.6,4329.4,4328.8,4329.8,4330.4,4326.0,4329.6,4329.6,4333.2,4331.4,4329.8,4327.8,4329.4,4336.8,4331.6,4326.8,4328.4,4333.6,4325.4,4329.2,4332.0
4332.6,4328.8,4327.4,4331.2,4330.8,4331.8,4330.4,4332.4,4332.6,4334.0,4332.6,4330.6,4328.0,4328.0,4331.6,4332.0,4328.0,4326.0,4330.0,4333.4,4330.8,4333.2,4327.0,4327.0,4331.8,4331.2,4326.6,4327.6,4329.2,4332.0,4332.2,4332.6,4329.4,4331.6,4328.8,4332.6,4332.6,4325.4,4334.6,4325.2,4329.0,4328.4,4325.2,4332.6,4326.6,4327.4,4335.8,4331.0,4331.2,4333.8,4334.4,4333.4,4336.6,4328.2,4328.8,4331.0,4330.0,4328.4,4328.2,4329.2,4326.8,4331.4,4333.0,4331.0,4332.2,4327.0,4332.8,4325.8,4332.4,4326.6,4329.4,4327.2,4328.6,4330.4,4330.6,4328.0,4331.0,4322.6,4327.2,4327.6,4329.0,4324.4,4334.0,4325.4,4327.0,4327.2,4325.6,4329.6,4330.4,4333.2,4330.6,4333.4,4327.0,4332.0,4333.0,4332.0,4327.0,4332.2,4326.2,4334.4,4329.8,4325.8,4327.8,4333.0,4330.4,4335.6,4322.8,4332.0,4322.6,4330.2,4332.4,4330.0,4334.2,4333.8,4333.2,4332.4,4336.0,4330.6,4332.4,4328.8,4333.2,4331.8,4332.8,4334.0,4337.8,4330.8,4330.0,4328.0,4329.2,4330.2,4333.6,4334.4,4327.0,4330.4,4326.4,4326.2,4326.2,4326.8,4334.2,4324.0,4331.6,4335.2,4323.2,4328.4,4332.4,4326.8,4330.6,4330.6,4328.4,4331.8,4333.4,4323.6,4330.6,4331.2,4326.8,4330.4,4330.0,4334.8,4333.6,4322.8,4339.0,4335.8,4333.4,4332.2,4326.4,4330.8,4322.4,4332.2,4334.2,4326.4,4335.0,4330.0,4334.6,4327.6,4328.4,4333.0,4327.4,4333.0,4334.6,4330.6,4332.4,4328.4,4332.6,4333.0,4337.0,4326.8,4324.4,4333.2,4330.4,4329.0,4333.4,4326.8,4325.4,4335.0,4334.4,4332.2,4335.4,4330.6,4324.2,4326.4,4327.2,4331.0,4338.2,4331.2,4330.0,4330.2,4331.8,4329.0,4334.4,4332.4,4336.6,4327.0,4331.2,4333.8,4329.0,4330.2,4331.4,4328.2,4333.4,4332.0,4328.4,4331.6,4327.6,4328.0,4333.0,4332.6,4330.8,4329.6,4329.6,4328.8,4332.8,4325.4,4326.6,4332.0,4329.4,4336.4,4332.2,4331.8,4334.2,4331.4,4328.6,4335.0,4330.0,4330.4,4332.6,4330.8,4331.8,4328.2,4324.4,4326.0,4329.2,4324.4,4327.6,4332.8,4331.8,4330.8
4330.2,4331.4,4334.2,4332.2,4329.4,4331.0,4331.6,4328.2,4323.4,4330.4,4332.2,4326.8,4335.0,4328.2,4327.8,4334.0,4329.8,4330.0,4332.4,4331.0,4324.0,4325.0,4334.6,4333.8,4330.4,4330.4,4332.4,4328.6,4330.8,4333.0,4326.0,4337.4,4330.0,4331.0,4332.4,4331.4,4324.4,4332.6,4334.2,4337.6,4336.0,4332.2,4328.4,4335.8,4334.6,4329.2,4336.0,4332.6,4329.2,4332.8,4328.2,4326.2,4331.2,4328.8,4340.2,4327.6,4328.8,4328.8,4334.0,4329.0,4332.0,4328.4,4327.4,4332.4,4331.4,4329.4,4325.4,4328.2,4329.2,4332.0,4335.0,4326.6,4327.8,4330.2,4335.4,4327.8,4329.8,4330.0,4328.8,4326.0,4332.0,4323.8,4327.6,4325.6,4328.8,4331.2,4338.2,4331.0,4327.6,4329.2,4334.4,4339.8,4374.0,4407.0,4330.0,4330.2,4327.6,4328.0,4330.8,4333.8,4331.0,4332.6,4328.4,4332.4,4333.0,4335.4,4331.0,4330.0,4332.2,4334.0,4333.2,4390.2,4425.4,4342.6,4328.0,4329.4,4333.0,4328.0,4333.2,4329.2,4337.0,4333.6,4328.6,4327.6,4334.8,4329.8,4330.0,4337.0,4339.2,4331.6,4331.6,4328.2,4328.6,4323.4,4329.0,4337.4,4327.2,4330.2,4327.8,4330.0,4331.4,4332.0,4328.4,4329.2,4331.2,4332.0,4332.0,4333.4,4335.2,4327.8,4330.2,4328.8,4326.8,4334.6,4335.8,4327.4,4328.8,4332.8,4329.0,4325.2,4332.0,4327.8,4328.4,4328.6,4327.2,4329.8,4326.0,4327.4,4331.2,4328.0,4330.0,4329.8,4326.4,4332.8,4333.8,4333.6,4331.2,4325.4,4334.6,4329.6,4326.8,4326.2,4325.4,4332.2,4329.8,4335.8,4325.0,4337.6,4331.0,4332.6,4327.6,4333.6,4331.8,4326.4,4330.8,4334.4,4326.8,4329.8,4329.8,4326.8,4333.6,4324.8,4334.4,4325.6,4326.0,4331.6,4333.4,4330.8,4334.0,4332.2,4329.2,4326.6,4327.0,4331.8,4333.4,4328.2,4324.8,4331.6,4335.2,4329.8,4331.6,4333.8,4331.6,4328.6,4331.2,4328.0,4331.8,4323.6,4327.4,4332.4,4330.0,4328.0,4322.4,4327.0,4332.4,4326.8,4329.6,4331.0,4329.6,4330.2,4326.4,4334.6,4333.8,4326.0,4331.0,4328.2,4329.4,4329.2,4330.8,4333.6,4328.6,4329.6,4329.8,4331.6,4327.2,4326.0
4329.6,4329.6,4333.4,4335.4,4329.6,4332.4,4331.6,4320.2,4325.2,4333.2,4330.4,4333.2,4330.8,4330.4,4334.6,4327.4,4329.2,4330.8,4331.0,4327.2,4334.8,4329.4,4325.8,4331.8,4335.6,4334.2,4336.8,4329.0,4329.4,4334.8,4335.0,4335.4,4327.6,4329.6,4335.8,4326.8,4336.8,4332.8,4331.2,4328.4,4329.4,4332.2,4331.0,4331.4,4328.8,4332.4,4331.4,4329.6,4329.2,4329.0,4330.8,4331.4,4336.0,4329.2,4332.8,4332.8,4325.4,4324.0,4327.2,4327.6,4332.2,4325.4,4331.8,4328.6,4333.4,4329.4,4328.4,4330.0,4330.8,4328.6,4333.0,4334.6,4331.4,4333.0,4327.0,4332.0,4332.8,4329.6,4336.4,4335.2,4332.6,4329.4,4332.0,4330.2,4328.8,4327.6,4327.2,4330.2,4326.2,4334.8,4401.4,4455.8,4388.8,4339.2,4333.4,4329.0,4330.0,4325.8,4327.4,4324.8,4326.8,4332.2,4329.4,4336.6,4333.0,4331.0,4331.2,4334.2,4325.8,4385.6,4401.0,4359.2,4335.0,4330.8,4329.2,4335.2,4328.6,4331.4,4330.6,4330.4,4330.2,4331.2,4324.2,4334.4,4327.2,4329.8,4328.8,4329.6,4328.6,4321.4,4333.8,4333.2,4327.8,4331.0,4333.4,4331.2,4328.4,4330.8,4330.4,4328.6,4324.8,4330.4,4325.4,4331.2,4329.2,4330.0,4332.8,4329.6,4328.0,4325.6,4331.2,4327.2,4329.2,4331.8,4334.2,4330.2,4332.0,4330.0,4327.8,4332.8,4328.2,4325.4,4333.8,4331.2,4330.0,4330.0,4333.8,4328.8,4329.2,4333.2,4333.4,4331.4,4327.4,4324.2,4331.6,4335.4,4337.6,4328.0,4326.0,4329.2,4332.6,4330.8,4328.0,4327.0,4331.6,4335.0,4331.8,4333.2,4331.6,4331.6,4327.0,4330.4,4320.0,4326.4,4327.4,4331.4,4332.8,4329.6,4328.4,4332.6,4329.8,4334.8,4327.2,4333.4,4330.4,4335.8,4332.0,4336.2,4333.8,4331.8,4330.0,4331.8,4332.6,4327.6,4336.0,4326.4,4327.8,4330.6,4329.2,4332.8,4330.8,4327.6,4333.0,4326.6,4327.0,4335.6,4335.0,4332.8,4331.4,4329.0,4334.2,4327.6,4328.0,4329.2,4332.2,4336.6,4331.2,4332.2,4336.8,4325.2,4329.4,4328.6,4331.8,4327.4,4332.0,4331.0,4329.8,4333.4,4322.8,4331.0,4329.8,4329.0,4331.4,4331.2,4330.6,4331.4
4326.8,4326.4,4325.2,4332.6,4333.4,4333.6,4330.8,4334.4,4323.8,4331.6,4331.6,4335.2,4334.2,4333.2,4334.0,4334.4,4328.6,4330.0,4331.6,4325.2,4328.6,4331.6,4334.6,4326.0,4329.8,4325.6,4334.4,4327.8,4325.6,4331.8,4338.4,4333.8,4324.0,4333.2,4329.4,4322.8,4329.0,4328.2,4332.2,4328.6,4331.2,4328.6,4330.8,4331.4,4333.2,4327.6,4329.0,4327.0,4337.4,4328.4,4328.8,4326.8,4328.6,4331.0,4332.0,4329.6,4338.6,4329.2,4329.4,4329.6,4334.2,4328.4,4331.2,4328.4,4330.4,4331.4,4326.0,4332.4,4323.4,4333.0,4324.4,4331.2,4331.0,4330.0,4328.8,4330.6,4336.2,4327.0,4329.4,4330.6,4337.6,4334.0,4329.8,4336.4,4327.4,4332.2,4329.8,4328.0,4330.6,4473.0,4383.4,4336.6,4329.4,4334.0,4327.0,4326.2,4332.2,4325.6,4330.6,4331.8,4331.6,4327.2,4329.6,4326.4,4327.6,4335.8,4330.0,4332.6,4367.4,4368.0,4334.0,4331.6,4330.2,4328.6,4333.6,4328.6,4331.8,4333.6,4325.8,4325.8,4333.2,4330.2,4324.2,4329.6,4331.4,4330.2,4329.4,4334.2,4331.8,4336.4,4329.6,4327.4,4336.4,4331.2,4331.8,4334.8,4327.2,4335.0,4330.2,4329.2,4327.6,4332.2,4334.4,4330.0,4332.8,4328.4,4329.0,4334.0,4331.8,4327.6,4335.4,4331.8,4334.8,4329.6,4329.6,4332.4,4333.2,4330.4,4332.4,4325.2,4329.4,4327.2,4328.4,4326.2,4334.2,4329.2,4330.8,4331.0,4330.0,4335.0,4332.0,4328.4,4325.4,4330.8,4328.0,4331.2,4332.4,4333.4,4325.0,4327.6,4329.6,4334.2,4334.2,4327.8,4332.2,4326.2,4327.8,4324.6,4330.4,4327.8,4329.6,4330.2,4327.6,4334.8,4332.6,4330.8,4328.8,4330.2,4333.4,4327.4,4323.4,4329.8,4329.2,4330.6,4326.4,4327.6,4330.4,4333.4,4328.2,4333.6,4325.6,4328.6,4331.8,4334.0,4333.0,4329.4,4329.8,4334.8,4330.2,4331.6,4329.0,4329.6,4328.4,4326.2,4330.4,4336.2,4334.2,4330.8,4326.6,4330.8,4330.8,4332.4,4326.8,4329.2,4336.8,4330.0,4329.0,4333.6,4332.8,4333.0,4334.2,4329.2,4325.6,4331.8,4327.8,4331.4,4330.8,4327.8,4334.2,4328.4,4323.4,4334.8,4326.4,4334.8,4332.8,4334.6
